#mapping_set_id: https://w3id.org/sssom/commons/mouse-human/mappings/mp_hp_mgi_lex.sssom.tsv
#mapping_set_title: All mappings of MP terms to HPO terms generated by MGI
#mapping_set_description: "Mappings created by Mouse Genome Informatics (MGI) by lexical matches between term and synonym labels. Lexical mappings are made by comparing the text of each label and calling a match whenever the labels are identical. Term label to term label matches are all skos:exactMatch. Term label to synonym label are made depending on the synonym type (eg. exact synonym = exactMatch). For narrow and broad synonyms the match type is identical to synonym type when the match is HP term label to MP synonym label but reversed when it is MP term label to HP synonym label. Synonym to synonym matches are made for exact synonyms to any other type of synonym the same as for term label to synonym matches. Non-exact to non-exact synonym matches are currently only made for HP narrow to MP narrow (this is a broadMatch). The other possible matches either had no examples or gave incorrect matches and thus were not included in the mappings. Matches were reviewed manually during the creation of the mapping pipeline but are not routinely manually reviewed. Pipeline was created in 2024 and matches are updated regularly."
#creator_id:
# - orcid:0000-0003-4606-0597
# - ror:021sy4w91
#license: https://creativecommons.org/licenses/by/4.0/
#object_source: obo:hp
#subject_source: obo:mp
#curie_map:
# HP: http://purl.obolibrary.org/obo/HP_
# MP: http://purl.obolibrary.org/obo/MP_
# skos: http://www.w3.org/2004/02/skos/core#
# orcid: https://orcid.org/
# ror: https://ror.org/
# wikidata: https://www.wikidata.org/wiki/
# obo: http://purl.obolibrary.org/obo/
# semapv: https://w3id.org/semapv/vocab/
object_id	object_label	predicate_id	confidence	subject_id	subject_label	mapping_justification	mapping_tool	mapping_date	object_match_field	subject_match_field	match_string
HP:0006574	Hepatic arteriovenous malformation	skos:exactMatch	1	MP:0010529	hepatic arteriovenous malformation	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Hepatic arteriovenous malformation
HP:0002605	Hepatic necrosis	skos:exactMatch	1	MP:0001654	hepatic necrosis	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Hepatic necrosis
HP:0001397	Hepatic steatosis	skos:exactMatch	1	MP:0002628	hepatic steatosis	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Hepatic steatosis
HP:0001433	Hepatosplenomegaly	skos:exactMatch	1	MP:0031058	hepatosplenomegaly	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Hepatosplenomegaly
HP:0000348	High forehead	skos:exactMatch	1	MP:0030032	high forehead	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	High forehead
HP:0011003	High myopia	skos:exactMatch	1	MP:0003101	high myopia	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	High myopia
HP:0000218	High palate	skos:exactMatch	1	MP:0003757	high palate	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	High palate
HP:0002827	Hip dislocation	skos:exactMatch	1	MP:0030796	hip dislocation	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Hip dislocation
HP:0033989	Hippocampal microinfarct	skos:exactMatch	1	MP:0021006	hippocampal microinfarct	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Hippocampal microinfarct
HP:0100316	Hirano bodies	skos:exactMatch	1	MP:0014067	Hirano bodies	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Hirano bodies
HP:0002927	Histidinuria	skos:exactMatch	1	MP:0011654	histidinuria	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Histidinuria
HP:0001360	Holoprosencephaly	skos:exactMatch	1	MP:0005157	holoprosencephaly	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Holoprosencephaly
HP:0003041	Humeroradial synostosis	skos:exactMatch	1	MP:0014806	humeroradial synostosis	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Humeroradial synostosis
HP:0030010	Hydrometrocolpos	skos:exactMatch	1	MP:0003537	hydrometrocolpos	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Hydrometrocolpos
HP:0100565	Hydromyelia	skos:exactMatch	1	MP:0003086	hydromyelia	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Hydromyelia
HP:0000126	Hydronephrosis	skos:exactMatch	1	MP:0000519	hydronephrosis	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Hydronephrosis
HP:0001789	Hydrops fetalis	skos:exactMatch	1	MP:0002192	hydrops fetalis	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Hydrops fetalis
HP:0000072	Hydroureter	skos:exactMatch	1	MP:0000536	hydroureter	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Hydroureter
HP:0003080	Hydroxyprolinuria	skos:exactMatch	1	MP:0030682	hydroxyprolinuria	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Hydroxyprolinuria
HP:0000752	Hyperactivity	skos:exactMatch	1	MP:0001399	hyperactivity	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Hyperactivity
HP:0012416	Hypercapnia	skos:exactMatch	1	MP:0002318	hypercapnia	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Hypercapnia
HP:0004857	Hyperchromic macrocytic anemia	skos:exactMatch	1	MP:0008945	hyperchromic macrocytic anemia	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Hyperchromic macrocytic anemia
HP:0100724	Hypercoagulability	skos:exactMatch	1	MP:0031214	hypercoagulability	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Hypercoagulability
HP:0025376	Hyperglutaminuria	skos:exactMatch	1	MP:0030617	hyperglutaminuria	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Hyperglutaminuria
HP:0003074	Hyperglycemia	skos:exactMatch	1	MP:0001559	hyperglycemia	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Hyperglycemia
HP:0003108	Hyperglycinuria	skos:exactMatch	1	MP:0030616	hyperglycinuria	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Hyperglycinuria
HP:0025114	Hypergranulosis	skos:exactMatch	1	MP:0009600	hypergranulosis	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Hypergranulosis
HP:0000975	Hyperhidrosis	skos:exactMatch	1	MP:0013372	hyperhidrosis	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Hyperhidrosis
HP:0002153	Hyperkalemia	skos:exactMatch	1	MP:0012339	hyperkalemia	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Hyperkalemia
HP:0000962	Hyperkeratosis	skos:exactMatch	1	MP:0001242	hyperkeratosis	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Hyperkeratosis
HP:0003077	Hyperlipidemia	skos:exactMatch	1	MP:0001548	hyperlipidemia	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Hyperlipidemia
HP:0000540	Hypermetropia	skos:exactMatch	1	MP:0006153	hypermetropia	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Hypermetropia
HP:0100774	Hyperostosis	skos:exactMatch	1	MP:0030222	hyperostosis	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Hyperostosis
HP:0003159	Hyperoxaluria	skos:exactMatch	1	MP:0011517	hyperoxaluria	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Hyperoxaluria
HP:0010514	Hyperpituitarism	skos:exactMatch	1	MP:0003347	hyperpituitarism	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Hyperpituitarism
HP:0000822	Hypertension	skos:exactMatch	1	MP:0000231	hypertension	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Hypertension
HP:0003296	Hyperthreoninuria	skos:exactMatch	1	MP:0020406	hyperthreoninuria	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Hyperthreoninuria
HP:0025586	Hypertropia	skos:exactMatch	1	MP:0006199	hypertropia	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Hypertropia
HP:0002883	Hyperventilation	skos:exactMatch	1	MP:0002320	hyperventilation	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Hyperventilation
HP:0011105	Hypervolemia	skos:exactMatch	1	MP:0010127	hypervolemia	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Hypervolemia
HP:0011886	Hyphema	skos:exactMatch	1	MP:0030933	hyphema	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Hyphema
HP:0012417	Hypocapnia	skos:exactMatch	1	MP:0003032	hypocapnia	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Hypocapnia
HP:0001931	Hypochromic anemia	skos:exactMatch	1	MP:0008387	hypochromic anemia	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Hypochromic anemia
HP:0004840	Hypochromic microcytic anemia	skos:exactMatch	1	MP:0008388	hypochromic microcytic anemia	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Hypochromic microcytic anemia
HP:0025382	Hypodipsia	skos:exactMatch	1	MP:0011737	hypodipsia	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Hypodipsia
HP:0000224	Hypogeusia	skos:exactMatch	1	MP:0031091	hypogeusia	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Hypogeusia
HP:0001943	Hypoglycemia	skos:exactMatch	1	MP:0000189	hypoglycemia	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Hypoglycemia
HP:0000966	Hypohidrosis	skos:exactMatch	1	MP:0013371	hypohidrosis	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Hypohidrosis
HP:0002900	Hypokalemia	skos:exactMatch	1	MP:0004119	hypokalemia	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Hypokalemia
HP:0045014	Hypolipidemia	skos:exactMatch	1	MP:0031206	hypolipidemia	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Hypolipidemia
HP:0040075	Hypopituitarism	skos:exactMatch	1	MP:0003348	hypopituitarism	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Hypopituitarism
HP:0040213	Hypopnea	skos:exactMatch	1	MP:0001956	hypopnea	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Hypopnea
HP:0031615	Hypopyon	skos:exactMatch	1	MP:0030932	hypopyon	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Hypopyon
HP:0002615	Hypotension	skos:exactMatch	1	MP:0001596	hypotension	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Hypotension
HP:0001252	Hypotonia	skos:exactMatch	1	MP:0004144	hypotonia	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Hypotonia
HP:0002791	Hypoventilation	skos:exactMatch	1	MP:0002321	hypoventilation	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Hypoventilation
HP:0011106	Hypovolemia	skos:exactMatch	1	MP:0010128	hypovolemia	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Hypovolemia
HP:0012418	Hypoxemia	skos:exactMatch	1	MP:0012549	hypoxemia	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Hypoxemia
HP:0002521	Hypsarrhythmia	skos:exactMatch	1	MP:0014628	hypsarrhythmia	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Hypsarrhythmia
HP:0012208	Immotile sperm	skos:exactMatch	1	MP:0020869	immotile sperm	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Immotile sperm
HP:0005959	Impaired gluconeogenesis	skos:exactMatch	1	MP:0030973	impaired gluconeogenesis	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Impaired gluconeogenesis
HP:0040270	Impaired glucose tolerance	skos:exactMatch	1	MP:0005293	impaired glucose tolerance	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Impaired glucose tolerance
HP:0040238	Impaired neutrophil chemotaxis	skos:exactMatch	1	MP:0008720	impaired neutrophil chemotaxis	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Impaired neutrophil chemotaxis
HP:0030011	Imperforate hymen	skos:exactMatch	1	MP:0003540	imperforate hymen	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Imperforate hymen
HP:0000802	Impotence	skos:exactMatch	1	MP:0031646	impotence	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Impotence
HP:0030686	Increased adiponectin level	skos:exactMatch	1	MP:0004892	increased adiponectin level	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Increased adiponectin level
HP:0031418	Increased body mass index	skos:exactMatch	1	MP:0006087	increased body mass index	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Increased body mass index
HP:0004324	Increased body weight	skos:exactMatch	1	MP:0001260	increased body weight	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Increased body weight
HP:0011001	Increased bone mineral density	skos:exactMatch	1	MP:0000062	increased bone mineral density	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Increased bone mineral density
HP:0033533	Increased cardiac output	skos:exactMatch	1	MP:0003394	increased cardiac output	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Increased cardiac output
HP:0032362	Increased circulating corticosterone level	skos:exactMatch	1	MP:0001745	increased circulating corticosterone level	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Increased circulating corticosterone level
HP:0003118	Increased circulating cortisol level	skos:exactMatch	1	MP:0014161	increased circulating cortisol level	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Increased circulating cortisol level
HP:0000837	Increased circulating gonadotropin level	skos:exactMatch	1	MP:0003362	increased circulating gonadotropin level	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Increased circulating gonadotropin level
HP:0031428	Increased circulating osteocalcin level	skos:exactMatch	1	MP:0030984	increased circulating osteocalcin level	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Increased circulating osteocalcin level
HP:0031862	Increased heart rate variability	skos:exactMatch	1	MP:0003928	increased heart rate variability	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Increased heart rate variability
HP:0001899	Increased hematocrit	skos:exactMatch	1	MP:0002608	increased hematocrit	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Increased hematocrit
HP:0012649	Increased inflammatory response	skos:exactMatch	1	MP:0001846	increased inflammatory response	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Increased inflammatory response
HP:0410204	Increased intestinal transit time	skos:exactMatch	1	MP:0014575	increased intestinal transit time	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Increased intestinal transit time
HP:0025548	Increased mean corpuscular hemoglobin concentration	skos:exactMatch	1	MP:0005641	increased mean corpuscular hemoglobin concentration	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Increased mean corpuscular hemoglobin concentration
HP:0005518	Increased mean corpuscular volume	skos:exactMatch	1	MP:0002590	increased mean corpuscular volume	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Increased mean corpuscular volume
HP:0011877	Increased mean platelet volume	skos:exactMatch	1	MP:0002599	increased mean platelet volume	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Increased mean platelet volume
HP:0040014	Increased mitochondrial number	skos:exactMatch	1	MP:0011628	increased mitochondrial number	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Increased mitochondrial number
HP:0005317	Increased pulmonary vascular resistance	skos:exactMatch	1	MP:0003034	increased pulmonary vascular resistance	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Increased pulmonary vascular resistance
HP:0030887	Increased T cell apoptosis	skos:exactMatch	1	MP:0006413	increased T cell apoptosis	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Increased T cell apoptosis
HP:0031731	Increased tear production	skos:exactMatch	1	MP:0020219	increased tear production	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Increased tear production
HP:0000789	Infertility	skos:exactMatch	1	MP:0001924	infertility	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Infertility
HP:0000023	Inguinal hernia	skos:exactMatch	1	MP:0006077	inguinal hernia	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Inguinal hernia
HP:0011622	Inlet ventricular septal defect	skos:exactMatch	1	MP:0010419	inlet ventricular septal defect	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Inlet ventricular septal defect
HP:0000855	Insulin resistance	skos:exactMatch	1	MP:0005331	insulin resistance	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Insulin resistance
HP:0011029	Internal hemorrhage	skos:exactMatch	1	MP:0001634	internal hemorrhage	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Internal hemorrhage
HP:0011611	Interrupted aortic arch	skos:exactMatch	1	MP:0004157	interrupted aortic arch	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Interrupted aortic arch
HP:0008419	Intervertebral disk degeneration	skos:exactMatch	1	MP:0004684	intervertebral disk degeneration	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Intervertebral disk degeneration
HP:0005225	Intestinal edema	skos:exactMatch	1	MP:0003288	intestinal edema	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Intestinal edema
HP:4000055	Intestinal inflammation	skos:exactMatch	1	MP:0001858	intestinal inflammation	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Intestinal inflammation
HP:0005214	Intestinal obstruction	skos:exactMatch	1	MP:0003270	intestinal obstruction	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Intestinal obstruction
HP:0002170	Intracranial hemorrhage	skos:exactMatch	1	MP:0001915	intracranial hemorrhage	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Intracranial hemorrhage
HP:0001406	Intrahepatic cholestasis	skos:exactMatch	1	MP:0005415	intrahepatic cholestasis	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Intrahepatic cholestasis
HP:0030746	Intraventricular hemorrhage	skos:exactMatch	1	MP:0001917	intraventricular hemorrhage	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Intraventricular hemorrhage
HP:0002576	Intussusception	skos:exactMatch	1	MP:0003294	intussusception	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Intussusception
HP:0001089	Iris atrophy	skos:exactMatch	1	MP:0006228	iris atrophy	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Iris atrophy
HP:0000612	Iris coloboma	skos:exactMatch	1	MP:0010714	iris coloboma	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Iris coloboma
HP:0031633	Isolation of the left subclavian artery	skos:exactMatch	1	MP:0011745	isolation of the left subclavian artery	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Isolation of the left subclavian artery
HP:0000952	Jaundice	skos:exactMatch	1	MP:0000611	jaundice	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Jaundice
HP:0034392	Joint contracture	skos:exactMatch	1	MP:0030798	joint contracture	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Joint contracture
HP:0001373	Joint dislocation	skos:exactMatch	1	MP:0030795	joint dislocation	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Joint dislocation
HP:0001386	Joint swelling	skos:exactMatch	1	MP:0002936	joint swelling	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Joint swelling
HP:0001096	Keratoconjunctivitis	skos:exactMatch	1	MP:0006194	keratoconjunctivitis	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Keratoconjunctivitis
HP:0001097	Keratoconjunctivitis sicca	skos:exactMatch	1	MP:0013466	keratoconjunctivitis sicca	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Keratoconjunctivitis sicca
HP:0001993	Ketoacidosis	skos:exactMatch	1	MP:0030971	ketoacidosis	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Ketoacidosis
HP:0001946	Ketosis	skos:exactMatch	1	MP:0030970	ketosis	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Ketosis
HP:0002751	Kyphoscoliosis	skos:exactMatch	1	MP:0000069	kyphoscoliosis	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Kyphoscoliosis
HP:0002808	Kyphosis	skos:exactMatch	1	MP:0000160	kyphosis	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Kyphosis
HP:0007732	Lacrimal gland hypoplasia	skos:exactMatch	1	MP:0014151	lacrimal gland hypoplasia	semapv:LexicalMatching	MGI_pipeline	2026-04-21	MP term label	HP term label	Lacrimal gland hypoplasia
